index,family,point,pbe_indirect_gap,pbe_direct_gap_gamma,pbe_vbm,pbe_cbm,pbe_vbm_kpoint,pbe_cbm_kpoint,pbe_valence_splitting_low,pbe_valence_splitting_high,pbe_valence_splitting_total,pbe_partially_occupied,pbe_complete_to,pbe_occupied_bandwidth,pbe_delta_z,pbe_delta_x,pbe_delta_y,hse_indirect_gap,hse_direct_gap_gamma,hse_vbm,hse_cbm,hse_vbm_kpoint,hse_cbm_kpoint,hse_valence_splitting_low,hse_valence_splitting_high,hse_valence_splitting_total,hse_partially_occupied,hse_complete_to,hse_occupied_bandwidth,hse_delta_z,hse_delta_x,hse_delta_y,strain_norm,max_abs_voigt,volume,wide_bands,e1,e2,e3,e4,e5,e6
139,3-skew-one-plane,skew-x-toward-y-by-minus-0.065,3.4397,4.574538,9.851315,13.291015,0,144,0.005304999999999893,0.19900699999999993,0.20431199999999983,0,12.168797999999999,21.61027,3.4397,4.12449,4.175645000000001,4.699242,6.049925999999999,9.143314,13.842556,0,144,0.029016000000000375,0.14965899999999976,0.17867500000000014,0,13.993026,23.8121,4.699242,5.408068,5.461143,0.04601046856315838,0.0650000057472443,11.346172820578163,False,4.4209571892217525e-08,0.00211254439635733,4.4209571892217525e-08,-6.237045878125301e-17,5.679672572803607e-18,-0.0650000057472443
140,3-skew-one-plane,skew-x-toward-y-by-minus-0.070,3.349810999999999,4.495965999999999,9.863068,13.212879,0,144,0.0016210000000000946,0.22114900000000048,0.22277000000000058,0,12.169274,21.624005,3.349810999999999,4.110633999999999,4.16996,4.608259,5.967877000000001,9.153493,13.761752,0,144,0.03900099999999895,0.16260399999999997,0.20160499999999892,0,13.993836,23.82432,4.608259,5.395989,5.457542,0.049558078563924204,0.07000000618934012,11.346172820578163,False,4.4209571892217525e-08,0.002450044426198783,4.4209571892217525e-08,-6.528594531594809e-17,4.92125039704647e-17,-0.07000000618934012
141,3-skew-one-plane,skew-x-toward-y-by-minus-0.075,3.258743000000001,4.4172530000000005,9.875316,13.134059,0,144,0.009516999999998887,0.23824800000000046,0.24776499999999935,0,12.172189999999999,21.638305,3.258743000000001,4.096184000000001,4.164289,4.516185999999999,5.885697,9.164054,13.68024,0,144,0.050050999999999846,0.175771000000001,0.22582200000000086,0,13.997150000000001,23.837072,4.516185999999999,5.383383,5.454046999999999,0.05310754093056136,0.07500000663143576,11.346172820578163,False,4.4209571892217525e-08,0.002812544458250743,4.4209571892217525e-08,-6.396803403464652e-17,3.049565363514906e-17,-0.07500000663143576
142,3-skew-one-plane,skew-x-toward-y-by-minus-0.080,3.166766000000001,4.338413000000001,9.887979,13.054745,0,144,0.018348000000001363,0.255666999999999,0.27401500000000034,0,12.177582,21.653159000000002,3.166766000000001,4.0811779999999995,4.1586680000000005,4.423139999999998,5.803374,9.175071,13.598211,0,144,0.062087,0.1893040000000017,0.2513910000000017,0,14.002913999999999,23.850427000000003,4.423139999999998,5.370190999999998,5.450593,0.0566589873774719,0.08000000707353154,11.346172820578163,False,4.420957211426213e-08,0.003200044492513099,4.4209571892217525e-08,-6.24629542499918e-17,1.1778803299833415e-17,-0.08000000707353154
143,3-skew-one-plane,skew-x-toward-y-by-minus-0.085,3.0740320000000008,4.259438000000001,9.901067,12.975099,0,144,0.028090999999999866,0.2734319999999997,0.30152299999999954,0,12.185393,21.668577,3.0740320000000008,4.065584000000001,4.153062,4.329268000000001,5.720896,9.18656,13.515828,0,144,0.07508799999999916,0.20323600000000042,0.27832399999999957,0,14.011078999999999,23.864403,4.329268000000001,5.356375,5.4471430000000005,0.06021254949598263,0.08500000751562721,11.346172820578163,False,4.4209571892217525e-08,0.0036125445289860725,4.4209571892217525e-08,-6.606192890928692e-17,5.531163469749452e-17,-0.08500000751562721
144,3-skew-one-plane,skew-x-toward-y-by-minus-0.090,2.980780000000001,4.180331000000001,9.914508,12.895288,0,144,0.03880799999999951,0.29139299999999935,0.33020099999999886,0,12.174069999999999,21.684488,2.980780000000001,4.049485000000001,4.147559000000001,4.234836,5.638271999999999,9.198434,13.43327,0,144,0.08912100000000045,0.2173960000000008,0.30651700000000126,0,14.021720999999998,23.878915,4.234836,5.342032999999999,5.443797,0.06376835874631803,0.09000000795772296,11.346172820578163,False,4.4209571892217525e-08,0.004050044567669442,4.4209571892217525e-08,-6.449376052659078e-17,3.6594784362178873e-17,-0.09000000795772296
145,3-skew-one-plane,skew-x-toward-y-by-minus-0.095,2.8870260000000005,4.101043000000001,9.928374,12.8154,0,144,0.050407000000001645,0.30970999999999904,0.3601170000000007,0,12.12712,21.700997,2.8870260000000005,4.032792000000001,4.1420840000000005,4.139828,5.555446,9.210799,13.350627,0,144,0.10406399999999927,0.23199900000000007,0.33606299999999933,0,14.034722,23.894094,4.139828,5.327048,5.440449000000001,0.06732654644960623,0.0950000083998186,11.346172820578163,False,4.4209571892217525e-08,0.004512544608563207,4.4209571892217525e-08,-6.273842364054145e-17,1.7877934026863233e-17,-0.0950000083998186
146,3-skew-one-plane,skew-x-toward-y-by-minus-0.100,2.792816,4.02163,9.9427,12.735516,0,144,0.06287200000000048,0.32843100000000014,0.3913030000000006,0,12.078567000000001,21.71807,2.792816,4.015504999999999,4.136571999999999,4.044324000000001,5.472474,9.223657,13.267981,0,144,0.11994299999999924,0.24702699999999922,0.36696999999999846,0,14.040184,23.909885,4.044324000000001,5.311440000000001,5.437079000000001,0.07088724377992178,0.10000000884191441,11.346172820578163,False,4.4209571892217525e-08,0.00500004465166759,4.4209571892217525e-08,-6.702088642443666e-17,6.141076542452433e-17,-0.10000000884191441
147,3-skew-one-plane,skew-x-toward-y-by-plus-0.005,4.247012999999999,5.511374,9.735174,13.982187,0,144,0.007044999999999746,0.008201000000001457,0.015246000000001203,0,12.355747999999998,21.482218000000003,4.247012999999999,4.253371,4.253674,5.505872,7.027097999999999,9.050808,14.55668,0,144,0.004805000000001058,0.0060389999999994615,0.01084400000000052,0,14.175666,23.706816,5.505872,5.512435,5.5127489999999995,0.0035355564726940944,0.005000000442095705,11.346172820578163,False,4.4209571892217525e-08,1.2544210677090106e-05,4.4209571892217525e-08,-6.38730804079904e-17,7.422800402069765e-17,0.005000000442095705
148,3-skew-one-plane,skew-x-toward-y-by-plus-0.010,4.220127,5.433591,9.743143,13.96327,0,144,0.012897000000000602,0.017514999999999503,0.030412000000000106,0,12.326813999999999,21.490398,4.220127,4.245172999999999,4.246384000000001,5.480463,6.945968000000001,9.056693,14.537156,0,144,0.008418999999999954,0.013366999999998797,0.02178599999999875,0,14.14688,23.712927999999998,5.480463,5.506336000000001,5.507592000000001,0.007071245524600187,0.010000000884191467,11.346172820578163,False,4.420957211426213e-08,5.0044213992794795e-05,4.4209571892217525e-08,-6.465259026472256e-17,-2.4815981062345467e-17,0.010000000884191467
149,3-skew-one-plane,skew-x-toward-y-by-plus-0.015,4.181441999999999,5.355765999999999,9.751423,13.932865,0,144,0.01764499999999991,0.02803100000000036,0.04567600000000027,0,12.300201,21.49903,4.181441999999999,4.236514,4.2392389999999995,5.442913000000001,6.864819000000001,9.062868,14.505781,0,144,0.01080999999999932,0.021943000000000268,0.03275299999999959,0,14.12053,23.71948,5.442913000000001,5.499809000000001,5.502635,0.010607199729408568,0.015000001326287215,11.346172820578163,False,4.4209571892217525e-08,0.00011254421951900628,4.4209571892217525e-08,-6.382346013572904e-17,4.941202295835219e-17,0.015000001326287215
150,3-skew-one-plane,skew-x-toward-y-by-plus-0.020,4.1324369999999995,5.277918,9.759966,13.892403,0,144,0.021254999999998248,0.039710000000001244,0.06096499999999949,0,12.276026,21.508067,4.1324369999999995,4.22744,4.232282999999999,5.394686,6.7836490000000005,9.069327,14.464013,0,144,0.011979999999999436,0.031769999999999854,0.04374999999999929,0,14.096656000000001,23.726471,5.394686,5.4928550000000005,5.497879000000001,0.014143551642512821,0.020000001768382913,11.346172820578163,False,4.4209571892217525e-08,0.00020004422725572457,4.4209571892217525e-08,-6.447249611394384e-17,1.261771960828583e-17,0.020000001768382913
151,3-skew-one-plane,skew-x-toward-y-by-plus-0.025,4.074636,5.2000329999999995,9.76882,13.843456,0,144,0.023761999999999617,0.05258800000000008,0.0763499999999997,0,12.254264999999998,21.517554,4.074636,4.217905,4.225472,5.337351,6.702431000000001,9.076125,14.413476,0,144,0.011976999999999904,0.04288799999999959,0.0548649999999995,0,14.075234,23.733949,5.337351,5.485423000000001,5.493273,0.017680433794624126,0.02500000221047867,11.346172820578163,False,4.4209571892217525e-08,0.00031254423720283864,4.4209571892217525e-08,-6.42701594847146e-17,2.4596041896006737e-17,0.02500000221047867
152,3-skew-one-plane,skew-x-toward-y-by-plus-0.030,4.0095469999999995,5.122102,9.777995,13.787542,0,144,0.025191000000001296,0.06668200000000013,0.09187300000000143,0,12.234935999999998,21.527505,4.0095469999999995,4.207896,4.218793,5.272459000000001,6.621162,9.083272,14.355731,0,144,0.0108239999999995,0.0553139999999992,0.0661379999999987,0,14.056269000000002,23.74193,5.272459000000001,5.477499000000002,5.488803000000001,0.021217978683360155,0.030000002652574367,11.346172820578163,False,4.4209571892217525e-08,0.0004500442493604595,4.4209571892217525e-08,-6.541121840174179e-17,-1.2198261454059625e-17,0.030000002652574367
153,3-skew-one-plane,skew-x-toward-y-by-plus-0.035,3.93858,5.044119,9.787457,13.726037,0,144,0.025502000000001246,0.08194499999999927,0.10744700000000051,0,12.218088999999999,21.537883,3.93858,4.197436,4.212267000000001,5.201466999999999,6.539833,9.090733,14.2922,0,144,0.008478000000000208,0.06900300000000037,0.07748100000000058,0,14.03981,23.750374,5.201466999999999,5.469113999999999,5.484500000000001,0.024756318764961666,0.03500000309467007,11.346172820578163,False,4.4209571892217525e-08,0.0006125442637285872,4.4209571892217525e-08,-6.303443959429288e-17,6.202974256663802e-17,0.03500000309467007
154,3-skew-one-plane,skew-x-toward-y-by-plus-0.040,3.8628090000000004,4.966074000000001,9.79727,13.660079,0,144,0.02477000000000018,0.0984469999999984,0.12321699999999858,0,12.20367,21.548752999999998,3.8628090000000004,4.186485000000001,4.205857,5.125471000000001,6.458427,9.098583,14.224054,0,144,0.005023000000001332,0.08403199999999877,0.0890550000000001,0,14.025791,23.75936,5.125471000000001,5.4602070000000005,5.480304,0.02829558644603431,0.040000003536765825,11.346172820578163,False,4.4209571892217525e-08,0.0008000442803072216,4.4209571892217525e-08,-6.684626031078664e-17,-3.701424251640508e-17,0.040000003536765825
155,3-skew-one-plane,skew-x-toward-y-by-plus-0.045,3.783412,4.887973000000001,9.807255,13.590667,0,144,0.022821000000000424,0.11599299999999957,0.138814,0,12.191910000000002,21.559938,3.783412,4.175212,4.199729,5.045707999999999,6.376963,9.106617,14.152325,0,144,0.00027000000000043656,0.10018200000000022,0.10045200000000065,0,14.014453,23.768684,5.045707999999999,5.450972999999999,5.476407999999999,0.0318359140753068,0.04500000397886152,11.346172820578163,False,4.4209571892217525e-08,0.0010125442990962519,4.4209571892217525e-08,-6.385128136844249e-17,3.7213761504292566e-17,0.04500000397886152
156,3-skew-one-plane,skew-x-toward-y-by-plus-0.050,3.7007449999999995,4.809709,9.817736,13.518481,0,144,0.01997800000000005,0.13491499999999945,0.1548929999999995,0,12.182393999999999,21.571838,3.7007449999999995,4.163290999999999,4.193561000000001,4.962516000000001,6.295343000000001,9.115202,14.077718,0,144,0.0054230000000004,0.11240199999999945,0.11782499999999985,0,14.005369000000002,23.778776,4.962516000000001,5.441046,5.47245,0.035377433935405544,0.05000000442095722,11.346172820578163,False,4.4209571892217525e-08,0.001250044320095789,4.4209571892217525e-08,-6.566513775442957e-17,4.1945815422620434e-19,0.05000000442095722
157,3-skew-one-plane,skew-x-toward-y-by-plus-0.055,3.6156130000000015,4.73142,9.828558,13.444171,0,144,0.016091000000001188,0.15504599999999868,0.17113699999999987,0,12.175369000000002,21.584138,3.6156130000000015,4.150880000000001,4.187504000000001,4.876742999999999,6.2136569999999995,9.124162,14.000905,0,144,0.012224000000001567,0.12454999999999927,0.13677400000000084,0,13.998779999999998,23.789324,4.876742999999999,5.430605999999999,5.468603,0.03892027823464654,0.05500000486305298,11.346172820578163,False,4.4209571892217525e-08,0.0015125443433058328,4.4209571892217525e-08,-6.516444276383901e-17,1.2397780441947111e-17,0.05500000486305298
158,3-skew-one-plane,skew-x-toward-y-by-plus-0.060,3.5284739999999992,4.653032999999999,9.839745,13.368219,0,144,0.011191999999999425,0.1764070000000011,0.18759900000000052,0,12.170853999999999,21.596943000000003,3.5284739999999992,4.137955,4.181538999999999,4.788854000000001,6.131852,9.133528,13.922382,0,144,0.02009799999999906,0.13695900000000094,0.157057,0,13.994674999999999,23.800428,4.788854000000001,5.419624000000001,5.464839,0.042464579098846926,0.06000000530514867,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,4.4209571892217525e-08,-6.747032208863848e-17,-2.4396522908119254e-17,0.06000000530514867
159,3-skew-one-plane,skew-x-toward-y-by-plus-0.065,3.4397,4.574539,9.851315,13.291015,0,144,0.005303999999998865,0.19900699999999993,0.2043109999999988,0,12.168797000000001,21.610270999999997,3.4397,4.12449,4.175644,4.699243000000001,6.049928000000001,9.143313,13.842556,0,144,0.029016999999999626,0.14965699999999948,0.1786739999999991,0,13.993027000000001,23.812099,4.699243000000001,5.408069000000001,5.461144000000001,0.04601046856315843,0.06500000574724436,11.346172820578163,False,4.4209571892217525e-08,0.00211254439635733,4.4209571892217525e-08,-6.292769446783895e-17,4.9831481112578395e-17,0.06500000574724436
160,3-skew-one-plane,skew-x-toward-y-by-plus-0.070,3.349812,4.495967,9.863067,13.212879,0,144,0.0016220000000011225,0.22114699999999843,0.22276899999999955,0,12.169275,21.624004,3.349812,4.110635,4.169961000000001,4.60826,5.967878000000001,9.153492,13.761752,0,144,0.03900199999999998,0.1626019999999997,0.20160399999999967,0,13.993836000000002,23.824319,4.60826,5.395989,5.457542999999999,0.04955807856392422,0.07000000618934013,11.346172820578163,False,4.4209571892217525e-08,0.002450044426198783,4.4209571892217525e-08,-6.200026452814081e-17,6.18098034002993e-17,0.07000000618934013
161,3-skew-one-plane,skew-x-toward-y-by-plus-0.075,3.258744,4.417254,9.875315,13.134059,0,144,0.009517999999999915,0.23824600000000018,0.2477640000000001,0,12.172190999999998,21.638303999999998,3.258744,4.096185,4.164289999999999,4.516187,5.885698000000001,9.164053,13.68024,0,144,0.050052000000000874,0.17576899999999895,0.22582099999999983,0,13.997151000000002,23.837071,4.516187,5.383384000000001,5.454048,0.05310754093056141,0.07500000663143583,11.346172820578163,False,4.4209571892217525e-08,0.002812544458250743,4.4209571892217525e-08,-6.461099828839952e-17,2.5015500050232937e-17,0.07500000663143583
162,3-skew-one-plane,skew-x-toward-y-by-plus-0.080,3.166766000000001,4.338413000000001,9.887979,13.054745,0,144,0.018349000000000615,0.2556659999999997,0.27401500000000034,0,12.177582,21.653159000000002,3.166766000000001,4.0811779999999995,4.1586680000000005,4.423140999999999,5.803375000000001,9.17507,13.598211,0,144,0.06208800000000103,0.18930199999999964,0.25139000000000067,0,14.002915,23.850426,4.423140999999999,5.370191999999999,5.450594000000001,0.05665898737747188,0.08000000707353151,11.346172820578158,False,4.4209571892217525e-08,0.003200044492513099,4.4209571892217525e-08,-5.870789049249776e-17,9.924350407093058e-17,0.08000000707353151
163,3-skew-one-plane,skew-x-toward-y-by-plus-0.085,3.074041000000001,4.2594400000000014,9.90106,12.975101,0,144,0.028097999999999956,0.2734179999999995,0.30151599999999945,0,12.1854,21.66857,3.074041000000001,4.065591000000001,4.153069,4.329277999999999,5.720896999999999,9.186552,13.51583,0,144,0.07509300000000074,0.20322200000000024,0.278315000000001,0,14.011086999999998,23.864396,4.329277999999999,5.356382,5.447151,0.06021254949598266,0.08500000751562727,11.346172820578163,False,4.4209571892217525e-08,0.0036125445289860725,4.4209571892217525e-08,-6.679062173020699e-17,1.9951898788748292e-19,0.08500000751562727
164,3-skew-one-plane,skew-x-toward-y-by-plus-0.090,2.980792000000001,4.180333000000001,9.914499,12.895291,0,144,0.03881599999999885,0.29137599999999964,0.3301919999999985,0,12.174082000000002,21.684479,2.980792000000001,4.049494000000001,4.1475680000000015,4.2348490000000005,5.638274000000001,9.198424,13.433273,0,144,0.08912799999999876,0.21737800000000007,0.30650599999999883,0,14.021730999999999,23.878905,4.2348490000000005,5.342042000000001,5.443807000000001,0.06376835874631805,0.09000000795772298,11.346172820578163,False,4.4209571892217525e-08,0.004050044567669442,4.4209571892217525e-08,-6.026931379940999e-17,7.442752300858513e-17,0.09000000795772298
165,3-skew-one-plane,skew-x-toward-y-by-plus-0.095,2.887041999999999,4.101046999999999,9.928362,12.815404,0,144,0.05041600000000024,0.3096879999999995,0.36010399999999976,0,12.127134999999999,21.700985,2.887041999999999,4.0328040000000005,4.1420960000000004,4.139844,5.555449999999999,9.210786,13.35063,0,144,0.10407400000000067,0.23197500000000026,0.33604900000000093,0,14.034733999999998,23.894081,4.139844,5.327060999999999,5.440462,0.06732654644960627,0.09500000839981868,11.346172820578163,False,4.4209571892217525e-08,0.004512544608563207,4.4209571892217525e-08,-6.355284502862859e-17,3.7633219658518767e-17,0.09500000839981868
166,3-skew-one-plane,skew-x-toward-y-by-plus-0.100,2.792833999999999,4.021634000000001,9.942686,12.73552,0,144,0.0628820000000001,0.3284059999999993,0.3912879999999994,0,12.078586,21.718056,2.792833999999999,4.015518999999999,4.136585999999999,4.044344000000001,5.472477000000001,9.223643,13.267987,0,144,0.1199539999999999,0.24700099999999914,0.36695499999999903,0,14.040205,23.909871,4.044344000000001,5.311454000000001,5.437093000000001,0.0708872437799218,0.10000000884191443,11.346172820578163,False,4.4209571892217525e-08,0.00500004465166759,4.4209571892217525e-08,-6.232705672756913e-17,4.961154194623968e-17,0.10000000884191443
167,3-skew-one-plane,skew-x-toward-z-by-minus-0.005,4.247012,5.511373000000001,9.735175,13.982187,0,126,0.0070459999999989975,0.008202000000000709,0.015247999999999706,0,12.355747,21.482219,4.253673000000001,4.25337,4.247012,5.505871000000001,7.0270969999999995,9.050809,14.55668,0,126,0.00480600000000031,0.006039999999998713,0.010845999999999023,0,14.175665,23.706817,5.512748,5.512434000000001,5.505871000000001,0.0035355564726940623,0.00500000044209566,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,1.2544210677090106e-05,-6.424422042809389e-17,-0.00500000044209566,6.408401040208867e-17
168,3-skew-one-plane,skew-x-toward-z-by-minus-0.010,4.2201260000000005,5.433590000000001,9.743144,13.96327,0,126,0.012897999999999854,0.017515999999998755,0.03041399999999861,0,12.326813,21.490398999999996,4.246383000000002,4.245172,4.2201260000000005,5.480461999999999,6.945967,9.056694,14.537156,0,126,0.008421000000000234,0.013367000000000573,0.021788000000000807,0,14.146878999999998,23.712929000000003,5.507591,5.506335,5.480461999999999,0.007071245524600162,0.01000000088419143,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,5.0044213992794795e-05,-6.44044304540991e-17,-0.01000000088419143,6.408401040208867e-17
169,3-skew-one-plane,skew-x-toward-z-by-minus-0.015,4.1814409999999995,5.355764000000001,9.751424,13.932865,0,126,0.01764600000000094,0.028031999999999613,0.04567800000000055,0,12.3002,21.499031000000002,4.239238,4.236513,4.1814409999999995,5.4429120000000015,6.864817,9.062869,14.505781,0,126,0.010811000000000348,0.02194399999999952,0.03275499999999987,0,14.120529000000001,23.719481000000002,5.5026340000000005,5.499808000000002,5.4429120000000015,0.01060719972940852,0.015000001326287146,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.00011254421951900628,-6.456464048010433e-17,-0.015000001326287146,6.408401040208867e-17
170,3-skew-one-plane,skew-x-toward-z-by-minus-0.020,4.132436,5.277917,9.759967,13.892403,0,126,0.021255999999999275,0.039711000000000496,0.06096699999999977,0,12.276025,21.508068,4.232282,4.227439,4.132436,5.394684,6.783647,9.069329,14.464013,0,126,0.011981000000000464,0.03177200000000013,0.0437530000000006,0,14.096654000000001,23.726473,5.497877000000001,5.492853,5.394684,0.014143551642512745,0.020000001768382805,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.00020004422725572457,-6.472485050610955e-17,-0.020000001768382805,6.408401040208867e-17
171,3-skew-one-plane,skew-x-toward-z-by-minus-0.025,4.074634999999999,5.200031999999998,9.768821,13.843456,0,126,0.023763000000000645,0.05258900000000111,0.07635200000000175,0,12.254263999999997,21.517555,4.225470999999999,4.217903999999999,4.074634999999999,5.337349999999999,6.702429,9.076126,14.413476,0,126,0.011977999999999156,0.04288900000000062,0.05486699999999978,0,14.075232999999999,23.73395,5.493271999999999,5.485422,5.337349999999999,0.01768043379462406,0.025000002210478576,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.00031254423720283864,-6.488506053211477e-17,-0.025000002210478576,6.408401040208867e-17
172,3-skew-one-plane,skew-x-toward-z-by-minus-0.030,4.009546,5.1221,9.777996,13.787542,0,126,0.025191000000001296,0.06668299999999938,0.09187400000000068,0,12.234936,21.527506000000002,4.2187920000000005,4.207895000000001,4.009546,5.272458,6.62116,9.083273,14.355731,0,126,0.010825000000000529,0.055315000000000225,0.06614000000000075,0,14.056268000000001,23.741931,5.488802,5.477498000000001,5.272458,0.021217978683360103,0.03000000265257429,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.0004500442493604595,-6.504527055812e-17,-0.03000000265257429,6.408401040208867e-17
173,3-skew-one-plane,skew-x-toward-z-by-minus-0.035,3.93858,5.044117999999999,9.787458,13.726038,0,126,0.025503000000000497,0.0819460000000003,0.1074490000000008,0,12.218087999999998,21.537883,4.212266,4.197434999999999,3.93858,5.201466,6.539831000000001,9.090734,14.2922,0,126,0.008478000000000208,0.06900399999999962,0.07748199999999983,0,14.039809,23.750375,5.484499000000001,5.469113,5.201466,0.02475631876496162,0.03500000309467001,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.0006125442637285872,-6.520548058412521e-17,-0.03500000309467001,6.408401040208867e-17
174,3-skew-one-plane,skew-x-toward-z-by-minus-0.040,3.8628079999999994,4.9660720000000005,9.797271,13.660079,0,126,0.02477200000000046,0.09844700000000017,0.12321900000000063,0,12.203669,21.548754000000002,4.205855999999999,4.186484,3.8628079999999994,5.12547,6.458425999999999,9.098584,14.224054,0,126,0.0050240000000005836,0.0840329999999998,0.08905700000000039,0,14.025789999999999,23.759361,5.480302999999999,5.4602059999999994,5.12547,0.02829558644603424,0.04000000353676572,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.0008000442803072216,-6.536569061013043e-17,-0.04000000353676572,6.408401040208867e-17
175,3-skew-one-plane,skew-x-toward-z-by-minus-0.045,3.783410999999999,4.8879719999999995,9.807256,13.590667,0,126,0.022821999999999676,0.1159940000000006,0.13881600000000027,0,12.191909,21.559939,4.199727999999999,4.175210999999999,3.783410999999999,5.045707,6.376961000000001,9.106618,14.152325,0,126,0.00027099999999968816,0.10018299999999947,0.10045399999999916,0,14.014452,23.768684999999998,5.476407,5.450972,5.045707,0.03183591407530674,0.04500000397886144,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.0010125442990962519,-6.552590063613566e-17,-0.04500000397886144,6.408401040208867e-17
176,3-skew-one-plane,skew-x-toward-z-by-minus-0.050,3.7007449999999995,4.809709,9.817736,13.518481,0,126,0.01997900000000108,0.13491499999999945,0.15489400000000053,0,12.182393999999999,21.571838,4.193561000000001,4.163290999999999,3.7007449999999995,4.962516000000001,6.295343000000001,9.115202,14.077718,0,126,0.005421999999999372,0.11240300000000047,0.11782499999999985,0,14.005369000000002,23.778776,5.47245,5.441046,4.962516000000001,0.03537743393540549,0.05000000442095715,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.001250044320095789,-6.568611066214088e-17,-0.05000000442095715,6.408401040208867e-17
177,3-skew-one-plane,skew-x-toward-z-by-minus-0.055,3.6156120000000005,4.731418,9.828559,13.444171,0,126,0.01609200000000044,0.1550469999999997,0.17113900000000015,0,12.175368999999998,21.584139,4.187504000000001,4.150879,3.6156120000000005,4.876741000000001,6.213655000000001,9.124163,14.000904,0,126,0.012223000000000539,0.12455199999999955,0.1367750000000001,0,13.998778999999999,23.789324999999998,5.468602000000001,5.430605,4.876741000000001,0.0389202782346465,0.055000004863052926,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.0015125443433058328,-6.58463206881461e-17,-0.055000004863052926,6.408401040208867e-17
178,3-skew-one-plane,skew-x-toward-z-by-minus-0.060,3.528473,4.653031,9.839746,13.368219,0,126,0.011193999999999704,0.17640699999999931,0.18760099999999902,0,12.170853,21.596944,4.181538,4.137954000000001,3.528473,4.788853000000001,6.131851000000001,9.133529,13.922382,0,126,0.02009699999999981,0.13696099999999944,0.15705799999999925,0,13.994674,23.800429,5.464838,5.419623000000001,4.788853000000001,0.042464579098846864,0.06000000530514858,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.0018000443687263834,-6.600653071415132e-17,-0.06000000530514858,6.408401040208867e-17
179,3-skew-one-plane,skew-x-toward-z-by-minus-0.065,3.4397,4.574538,9.851315,13.291015,0,126,0.005304999999999893,0.19900699999999993,0.20431199999999983,0,12.168797999999999,21.61027,4.175645000000001,4.12449,3.4397,4.699242,6.049927,9.143314,13.842556,0,126,0.029016000000000375,0.14965899999999976,0.17867500000000014,0,13.993026,23.8121,5.461143,5.408068,4.699242,0.04601046856315838,0.0650000057472443,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.00211254439635733,-6.616674074015654e-17,-0.0650000057472443,6.408401040208867e-17
180,3-skew-one-plane,skew-x-toward-z-by-minus-0.070,3.349810999999999,4.495965999999999,9.863068,13.212879,0,126,0.0016210000000000946,0.22114900000000048,0.22277000000000058,0,12.169274,21.624005,4.16996,4.110633999999999,3.349810999999999,4.608259,5.967877000000001,9.153493,13.761752,0,126,0.03900099999999895,0.16260399999999997,0.20160499999999892,0,13.993836,23.82432,5.457542,5.395989,4.608259,0.04955807856392418,0.07000000618934007,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.002450044426198783,-6.632695076616177e-17,-0.07000000618934007,6.408401040208867e-17
181,3-skew-one-plane,skew-x-toward-z-by-minus-0.075,3.258743000000001,4.4172530000000005,9.875316,13.134059,0,126,0.009516999999998887,0.23824800000000046,0.24776499999999935,0,12.172189999999999,21.638305,4.164289,4.096184000000001,3.258743000000001,4.516185999999999,5.885697,9.164054,13.68024,0,126,0.050050999999999846,0.175771000000001,0.22582200000000086,0,13.997150000000001,23.837072,5.454046999999999,5.383383,4.516185999999999,0.05310754093056134,0.07500000663143573,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.002812544458250743,-6.648716079216699e-17,-0.07500000663143573,6.408401040208867e-17
182,3-skew-one-plane,skew-x-toward-z-by-minus-0.080,3.166766000000001,4.338413000000001,9.887979,13.054745,0,126,0.018348000000001363,0.255666999999999,0.27401500000000034,0,12.177582,21.653159000000002,4.1586680000000005,4.0811779999999995,3.166766000000001,4.423139999999998,5.803374,9.175071,13.598211,0,126,0.062087,0.1893040000000017,0.2513910000000017,0,14.002913999999999,23.850427000000003,5.450593,5.370190999999998,4.423139999999998,0.05665898737747184,0.08000000707353144,11.346172820578163,False,4.4209571892217525e-08,4.4209571892217525e-08,0.003200044492513099,-6.66473708181722e-17,-0.08000000707353144,6.408401040208867e-17
